Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier\n
Ident,runway,city,state,type,predicted_MTBO,projected_MTBO,last_MTBO,hours_since_last_outage,region,tier
STJ,35,ST JOSEPH,MO,LOC,3143,3689,2978,1945,CE,3,2710
STL,24,ST LOUIS,MO,GS,13370,13633,12849,4085,CE,2,2710
STL,24,ST LOUIS,MO,LOC,8856,8622,6081,15060,CE,2,2710
STS,32,SANTA ROSA,CA,GS,1223,1060,851,1877,WP,3,2710
STS,32,SANTA ROSA,CA,LOC,9938,10365,7112,17064,WP,3,2710
STX,10,ST CROIX,VI,GS,4137,3331,3633,15537,SO,3,2710
STX,10,ST CROIX,VI,LOC,6427,5747,4299,11648,SO,3,2710
SUS,08R,CHESTERFIELD,MO,GS,14859,14970,13438,11136,CE,3,2710
SUS,08R,CHESTERFIELD,MO,LOC,5969,6355,5216,6506,CE,3,2710
SUX,31,SIOUX CITY,IA,GS,5401,3955,7405,8743,CE,3,2710
SUX,31,SIOUX CITY,IA,LOC,3457,2047,1798,8440,CE,3,2710
SUZ,02,BENTON,AR,GS,9703,10447,9933,150,SW,3,2710
SUZ,02,BENTON,AR,LOC,23963,28814,23775,1202,SW,3,2710
SVC,26,SILVER CITY,NM,LOC,16827,18868,16770,11067,SW,3,2710
SVH,28,STATESVILLE,NC,GS,12537,12711,14318,18367,SO,X,2710
SVH,28,STATESVILLE,NC,LOC,20483,21980,28192,5328,SO,X,2710
SWE,31,WARROAD,MN,GS,43935,55249,62793,6220,GL,X,2710
SWE,31,WARROAD,MN,LOC,26294,34376,31312,6220,GL,X,2710
SWF,09,STEWART ARPT,NY,GS,13055,14754,14173,1304,EA,3,2710
SWF,09,STEWART ARPT,NY,LOC,7018,8247,8448,150,EA,3,2710
SWO,17,STILLWATER,OK,GS,3531,4169,5196,680,SW,3,2710
SWO,17,STILLWATER,OK,LOC,10469,10939,9211,6441,SW,3,2710
SXH,10C,CHICAGO,IL,GS,8080,6994,5184,14746,GL,1,2710
SXH,10C,CHICAGO,IL,LOC,8909,7428,7056,10201,GL,1,2710
SYD,03,CASPER,WY,GS,3821,4061,3594,1137,NM,3,2710
SYD,03,CASPER,WY,LOC,805,0,910,199,NM,3,2710
SYK,09,JUPITER,FL,GS,107424,-1,-1,107424,SO,X,2710
SYK,09,JUPITER,FL,LOC,107424,-1,-1,107424,SO,X,2710
SYQ,08,PHOENIX,AZ,GS,6108,5709,11758,14238,WP,1,2710
SYQ,08,PHOENIX,AZ,LOC,7461,5757,6822,3198,WP,1,2710
SYR,28,SYRACUSE,NY,GS,9306,7091,7716,7951,EA,3,2710
SYR,28,SYRACUSE,NY,LOC,20797,22025,21606,6869,EA,3,2710
SZI,16C,SEATTLE,WA,GS,22941,25744,23409,40191,NM,1,2710
SZI,16C,SEATTLE,WA,LOC,5824,6423,6488,651,NM,1,2710
SZK,06,ROANOKE,VA,GS,4561,6396,5459,2254,EA,3,2710
SZK,06,ROANOKE,VA,LOC,3840,5505,5984,5520,EA,3,2710
TBQ,33,ADDISON,TX,GS,2138,1899,2291,701,SW,3,2710
TBQ,33,ADDISON,TX,LOC,11994,12299,11786,2617,SW,3,2710
TCL,04,TUSCALOOSA,AL,GS,5808,4228,3579,12773,SO,3,2710
TCL,04,TUSCALOOSA,AL,LOC,18915,24842,29041,4662,SO,3,2710
TDF,06,ROXBORO,NC,GS,1041,0,1620,2813,SO,2,2710
TDF,06,ROXBORO,NC,LOC,1269,746,1062,1732,SO,2,2710
TEB,06,TETERBORO,NJ,GS,4660,4887,4991,3010,EA,2,2710
TEB,06,TETERBORO,NJ,LOC,5342,5897,4741,5095,EA,2,2710
TEX,09,TELLURIDE,CO,LOC,2064,2077,804,9511,NM,3,2710
TFE,18R,ORLANDO,FL,GS,3752,3434,1342,12077,SO,1,2710
TFE,18R,ORLANDO,FL,LOC,11803,13031,11115,19114,SO,1,2710
TFM,35R,OKLAHOMA CITY,OK,GS,5493,5035,4067,8018,SW,3,2710
TFM,35R,OKLAHOMA CITY,OK,LOC,6390,6588,5196,6342,SW,3,2710
TFR,26L,PUEBLO,CO,GS,12396,13010,12999,7229,NM,3,2710
TFR,26L,PUEBLO,CO,LOC,3182,1035,2552,3581,NM,3,2710
TGN,07L,ANCHORAGE,AK,GS,20026,22666,21270,8612,AL,2,2710
TGN,07L,ANCHORAGE,AK,LOC,22285,22525,6618,80658,AL,2,2710
THA,18,TULLAHOMA,TN,LOC,365952,-1,-1,365952,SO,X,2710
TIW,17,TACOMA,WA,GS,12229,12626,8489,22460,NM,3,2710
TIW,17,TACOMA,WA,LOC,4487,4914,4216,1365,NM,3,2710
TIX,36,TITUSVILLE,FL,GS,11094,11758,10110,11620,SO,3,2710
TIX,36,TITUSVILLE,FL,LOC,8652,8724,6547,11052,SO,3,2710
TJL,19,TETERBORO,NJ,GS,4501,4782,1387,15824,EA,2,2710
TJL,19,TETERBORO,NJ,LOC,1857,1276,1411,6627,EA,2,2710
TJY,18R,TULSA,OK,GS,14313,15578,15281,16589,SW,3,2710
TJY,18R,TULSA,OK,LOC,32374,34978,20748,67252,SW,3,2710
TJZ,17,MINNEAPOLIS,MN,LOC,34866,39145,33838,37949,GL,1,2710
TKD,22X,FLUSHING,NY,LOC,12448,13265,12175,6821,EA,1,2710
TLH,36,TALLAHASSEE,FL,GS,12740,13151,9018,40636,SO,3,2710
TLH,36,TALLAHASSEE,FL,LOC,10166,9477,6700,17477,SO,3,2710
TLK,13L,JAMAICA,NY,GS,22352,21947,11165,67773,EA,1,2710
TLK,13L,JAMAICA,NY,LOC,42329,42877,15234,123616,EA,1,2710
TMA,33,TIFTON,GA,GS,281952,-1,-1,281952,SO,X,2710
TMA,34,TIFTON,GA,LOC,69360,-1,-1,69360,SO,X,2710
TMB,09R,MIAMI,FL,GS,496,240,1446,565,SO,3,2710
TMB,09R,MIAMI,FL,LOC,1632,1619,1389,1566,SO,3,2710
TMN,10,ST THOMAS,VI,GS,1745,1367,1172,4012,SO,3,2710
TMN,10,ST THOMAS,VI,LOC,415,0,1459,1116,SO,3,2710
TNF,22,ZANESVILLE,OH,GS,6984,6011,6953,9300,GL,2,2710
TNF,22,ZANESVILLE,OH,LOC,27224,27869,27898,534,GL,2,2710
TNQ,03,MENOMINEE,MI,GS,9692,9969,5368,21678,GL,3,2710
TNQ,03,MENOMINEE,MI,LOC,4320,4434,3301,7281,GL,3,2710
TNT,09,MIAMI,FL,GS,12740,12301,9617,47077,SO,X,2710
TNT,09,MIAMI,FL,LOC,6185,6430,184,30227,SO,X,2710
TOA,29R,TORRANCE,CA,GS,2449,2822,2350,1053,WP,3,2710
TOA,29R,TORRANCE,CA,LOC,3374,2977,3583,6080,WP,3,2710
TOL,07,TOLEDO,OH,GS,8034,7321,4209,20452,GL,3,2710
TOL,07,TOLEDO,OH,LOC,6914,8043,8253,1301,GL,3,2710
TOP,13,TOPEKA,KS,GS,9432,7158,7349,37803,CE,3,2710
TOP,13,TOPEKA,KS,LOC,8337,8773,8227,20617,CE,3,2710
TPA,19L,TAMPA,FL,GS,4375,6703,6978,1305,SO,1,2710
TPA,19L,TAMPA,FL,LOC,10963,11971,10775,1158,SO,1,2710
TPL,15,TEMPLE,TX,GS,24921,28298,24101,16150,SW,2,2710
TPL,15,TEMPLE,TX,LOC,6280,5802,3099,16150,SW,2,2710
TPV,01,SAVANNAH,GA,GS,3465,3241,2635,4331,SO,3,2710
TPV,01,SAVANNAH,GA,LOC,5543,6141,5476,1685,SO,3,2710
TQR,23,FREELAND,MI,GS,5211,6110,6093,2028,GL,3,2710
TQR,23,FREELAND,MI,LOC,3157,3594,3021,2333,GL,3,2710
TQW,32,PITTSBURGH,PA,GS,3034,3162,3051,1203,EA,2,2710
TQW,32,PITTSBURGH,PA,LOC,8380,8469,7646,5810,EA,2,2710
TRI,23,TRI CITY,TN,GS,23925,24316,23746,21964,SO,3,2710
TRI,23,TRI CITY,TN,LOC,9703,11195,12871,1517,SO,3,2710
TSE,36C,MEMPHIS,TN,GS,6126,6975,6684,9107,SO,1,2710
TSE,36C,MEMPHIS,TN,LOC,7970,8437,7265,9102,SO,1,2710
TSL,28R,CHICAGO,IL,GS,11312,11118,9584,15528,GL,1,2710
TSL,28R,CHICAGO,IL,LOC,10645,11581,10036,7922,GL,1,2710
TTA,03,SANFORD,NC,GS,1148,1378,622,3083,SO,2,2710
TTA,03,SANFORD,NC,LOC,4128,5006,5191,3083,SO,2,2710
TTL,36,STUTTGART,AR,GS,10786,12657,11346,9536,SW,3,2710
TTL,36,STUTTGART,AR,LOC,12691,13497,15531,1157,SW,3,2710
TTN,06,TRENTON,NJ,GS,4137,4295,556,18156,EA,3,2710
TTN,06,TRENTON,NJ,LOC,10432,10446,5731,26073,EA,3,2710
TUC,34C,SEATTLE,WA,GS,24860,25426,23753,5566,NM,1,2710
TUC,34C,SEATTLE,WA,LOC,12677,14874,17251,1159,NM,1,2710
TUL,36R,TULSA,OK,GS,13358,15890,16782,4330,SW,3,2710
TUL,36R,TULSA,OK,LOC,12193,15661,15415,4330,SW,3,2710
TUN,27,FLINT,MI,GS,3344,3696,3938,1975,GL,3,2710
TUN,27,FLINT,MI,LOC,6856,9620,12718,507,GL,3,2710
TUP,36,TUPELO,MS,GS,5047,5454,4142,9918,SO,3,2710
TUP,36,TUPELO,MS,LOC,21331,21300,9245,63096,SO,3,2710
TUS,11L,TUCSON,AZ,GS,960,738,699,1321,WP,3,2710
TUS,11L,TUCSON,AZ,LOC,276,544,38,1200,WP,3,2710
TUT,05,SAMOA TAFUNA,AS,GS,2792,3019,2701,699,WP,3,2710
TUT,05,SAMOA TAFUNA,AS,LOC,3395,3294,2034,9387,WP,3,2710
TUU,30,HUNTINGTON,WV,GS,926,1091,714,1128,EA,3,2710
TUU,30,HUNTINGTON,WV,LOC,489,2,289,1128,EA,3,2710
TVC,28,TRAVERSE CITY,MI,GS,13464,16162,15666,7777,GL,3,2710
TVC,28,TRAVERSE CITY,MI,LOC,13598,14085,13324,2208,GL,3,2710
TVI,22,THOMASVILLE,GA,GS,127992,-1,-1,127992,SO,X,2710
TVI,22,THOMASVILLE,GA,LOC,53304,-1,-1,53304,SO,X,2710
TVL,18,SO LAKE TAHOE,CA,LOC,24655,25180,22738,12773,WP,X,2710
TVN,18L,HUNTSVILLE,AL,GS,8131,7610,8007,7734,SO,3,2710
TVN,18L,HUNTSVILLE,AL,LOC,15672,16108,10313,26913,SO,3,2710
TVR,36,MOUND,LA,GS,46080,-1,-1,46080,SO,X,2710
TVR,36,MOUND,LA,LOC,231000,-1,-1,231000,SO,X,2710
TVY,17,TOOELE,UT,GS,6049,7712,10329,16085,NM,1,2710
TVY,17,TOOELE,UT,LOC,22279,20296,17270,42315,NM,1,2710
TWF,26,TWIN FALLS,ID,GS,5364,2181,13209,7522,NM,3,2710
TWF,26,TWIN FALLS,ID,LOC,20663,19743,19764,23022,NM,3,2710
TWI,01L,WICHITA,KS,GS,9253,9614,6141,31419,CE,3,2710
TWI,01L,WICHITA,KS,LOC,6509,5830,2666,22657,CE,3,2710
TWJ,01R,TAMPA,FL,LOC,12070,19023,19514,5260,SO,1,2710
TWO,26L,ONTARIO,CA,GS,22468,21871,13080,52510,WP,3,2710
TWO,26L,ONTARIO,CA,LOC,5725,7043,8607,869,WP,3,2710
TXH,35,HOUSTON,TX,GS,312600,-1,-1,312600,SW,X,2710
TXH,35,HOUSTON,TX,LOC,330888,-1,-1,330888,SW,X,2710
TXK,22,TEXARKANA,AR,GS,9635,10626,14997,10563,SW,3,2710
TXK,22,TEXARKANA,AR,LOC,2262,2351,590,10922,SW,3,2710
TXN,02,BLOOMINGTON,IL,GS,5214,7788,5707,361,GL,3,2710
TXN,02,BLOOMINGTON,IL,LOC,11259,17101,19399,361,GL,3,2710
TXP,25,LAWRENCEVILLE,GA,GS,6409,6750,4102,11625,SO,3,2710
TXP,25,LAWRENCEVILLE,GA,LOC,2653,2601,781,12988,SO,3,2710
TYN,04R,LAFAYETTE,LA,GS,3829,5138,5265,895,SW,3,2710
TYN,04R,LAFAYETTE,LA,LOC,3846,4107,2570,8385,SW,3,2710
TYQ,36,INDIANAPOLIS,IN,GS,15816,-1,-1,15816,GL,X,2710
TYQ,36,INDIANAPOLIS,IN,LOC,121498,112410,150010,64473,GL,X,2710
TYR,04,TYLER,TX,GS,10603,10617,6550,21195,SW,3,2710
TYR,04,TYLER,TX,LOC,8497,8569,8851,181,SW,3,2710
TYS,05L,KNOXVILLE,TN,GS,15072,15344,4111,55502,SO,3,2710
TYS,05L,KNOXVILLE,TN,LOC,14764,14256,5772,48277,SO,3,2710
TZX,32,WINCHESTER,VA,GS,90741,65167,174352,7130,EA,X,2710
TZX,32,WINCHESTER,VA,LOC,294384,-1,-1,294384,EA,X,2710
UAO,17,AURORA,OR,LOC,5232,4925,4190,5239,NM,3,2710
UAT,16R,SALT LAKE CY,UT,GS,5405,5369,8188,10661,NM,1,2710
UAT,16R,SALT LAKE CY,UT,LOC,16236,14173,12085,21972,NM,1,2710
UBR,27,SAN DIEGO,CA,LOC,6168,5762,5797,5224,WP,1,2710
UCY,01,UNION CITY,TN,GS,5339,0,4158,7231,SO,3,2710
UCY,01,UNION CITY,TN,LOC,3315,3606,3248,1898,SO,3,2710
UDL,28R,FT LAUDERDALE,FL,GS,7474,7220,4150,16765,SO,1,2710
UDL,28R,FT LAUDERDALE,FL,LOC,7482,7286,4267,16221,SO,1,2710
UDY,07,ROCKFORD,IL,GS,5240,10068,11200,2048,GL,3,2710
UDY,07,ROCKFORD,IL,LOC,8754,7662,5020,19014,GL,3,2710
UEK,06,ELMIRA,NY,GS,10637,10102,10336,2403,EA,3,2710
UEK,06,ELMIRA,NY,LOC,9234,10195,9018,7900,EA,3,2710
UGN,23,WAUKEGAN,IL,GS,4971,7325,6240,2670,GL,3,2710
UGN,23,WAUKEGAN,IL,LOC,3515,3965,3456,5163,GL,3,2710
UGZ,23,GOLDSBORO,NC,GS,206808,-1,-1,206808,EA,X,2710
UGZ,23,GOLDSBORO,NC,LOC,141540,140581,184743,98337,EA,X,2710
UIN,04,QUINCY,IL,GS,9946,8311,5936,22062,GL,2,2710
UIN,04,QUINCY,IL,LOC,1644,615,1449,1040,GL,2,2710
UKF,01,N. WILKESBORO,NC,GS,102660,72188,198571,6749,SO,X,2710
UKF,01,N. WILKESBORO,NC,LOC,131583,125412,228767,34398,SO,X,2710
UKI,15,UKIAH,CA,LOC,3353,4494,3219,1119,WP,1,2710
ULJ,29,BEDFORD,MA,GS,4016,5056,4785,2673,NE,3,2710
ULJ,29,BEDFORD,MA,LOC,493,362,1493,680,NE,3,2710
UNI,25,ATHENS-ALBANY,OH,GS,100633,96075,168834,32431,GL,X,2710
UNI,25,ATHENS-ALBANY,OH,LOC,172755,166701,299633,45877,GL,X,2710
UNK,15,UNALAKLEET,AK,LOC,5145,4037,3112,12439,AL,3,2710
UNQ,34,WARWICK,RI,GS,4466,4776,2455,10136,NE,3,2710
UNQ,34,WARWICK,RI,LOC,8097,8617,5575,14772,NE,3,2710
UNV,24,STATE COLLEGE,PA,GS,6472,6344,4997,8022,EA,3,2710
UNV,24,STATE COLLEGE,PA,LOC,160,0,134,150,EA,3,2710
UPE,16L,FORT WORTH,TX,GS,8168,7900,7671,2815,SW,3,2710
UPE,16L,FORT WORTH,TX,LOC,2514,4602,4365,1761,SW,3,2710
UPU,31L,HOUSTON,TX,GS,7028,7782,6076,5357,SW,2,2710
UPU,31L,HOUSTON,TX,LOC,7016,9952,9281,1636,SW,2,2710
UQC,15L,BALTIMORE,MD,GS,6120,6491,4358,11326,EA,1,2710
UQC,15L,BALTIMORE,MD,LOC,4633,4849,3073,11326,EA,1,2710
UQU,02R,NASHVILLE,TN,GS,9098,7877,3611,32072,SO,2,2710
UQU,02R,NASHVILLE,TN,LOC,10874,10914,8782,17041,SO,2,2710
UQY,27,KANSAS CITY,MO,GS,4188,1702,4485,1134,CE,2,2710
UQY,27,KANSAS CITY,MO,LOC,3447,729,3370,4161,CE,2,2710
URD,22,FLUSHING,NY,GS,6797,6322,7282,1860,EA,1,2710
URD,22,FLUSHING,NY,LOC,17668,17747,17303,20234,EA,1,2710
URN,09,COVINGTON,KY,GS,5169,4624,5402,15677,SO,2,2710
URN,09,COVINGTON,KY,LOC,12417,11883,9573,17268,SO,2,2710
UTA,35,TUNICA,MS,GS,3736,3697,2833,4541,SO,1,2710
UTA,35,TUNICA,MS,LOC,5151,5555,4559,3031,SO,1,2710
UTJ,35,SALT LAKE CITY,UT,GS,19618,20790,18006,14620,NM,1,2710
UTJ,35,SALT LAKE CITY,UT,LOC,19667,20687,19275,9938,NM,1,2710
UUH,34L,SALT LAKE CITY,UT,GS,11926,9454,4666,39581,NM,1,2710
UUH,34L,SALT LAKE CITY,UT,LOC,15955,16129,5653,72351,NM,1,2710
UUR,18,CORINTH,MS,GS,9922,8022,6739,23546,SO,1,2710
UUR,18,CORINTH,MS,LOC,1379,607,688,4899,SO,1,2710
UVD,09,OXFORD,MS,LOC,16422,18192,16403,11308,SO,1,2710
UVM,30,MARTINSVILLE,VA,LOC,8180,6972,6063,18794,SO,X,2710
UWU,06L,LOS ANGELES,CA,GS,6543,6006,8126,1781,WP,1,2710
UWU,06L,LOS ANGELES,CA,LOC,4503,5046,4147,1781,WP,1,2710
UWX,35L,DAL-FT WORTH,TX,GS,11854,16306,22381,18652,SW,1,2710
UWX,35L,DAL-FT WORTH,TX,LOC,4245,4156,3691,2859,SW,1,2710
UXI,32,GULFPORT,MS,GS,14302,15978,13434,10733,SO,3,2710
UXI,32,GULFPORT,MS,LOC,14350,16035,14522,7975,SO,3,2710
UXL,15,SULPHUR,LA,LOC,86424,68544,164294,8553,SW,X,2710
UXT,34,FORT WORTH,TX,GS,4224,5719,6206,1493,SW,3,2710
UXT,34,FORT WORTH,TX,LOC,7144,7436,3570,18346,SW,3,2710
UXW,09R,SOUTH BEND,IN,GS,5262,5471,2458,14501,GL,3,2710
UXW,09R,SOUTH BEND,IN,LOC,1654,1904,1796,1016,GL,3,2710
UYJ,27C,CHICAGO,IL,GS,3011,1351,4310,1712,GL,1,2710
UYJ,27C,CHICAGO,IL,LOC,6024,-1,-1,6024,GL,1,2710
UYK,09,HAGERSTOWN,MD,GS,17352,17522,9344,41310,EA,3,2710
UYK,09,HAGERSTOWN,MD,LOC,8942,8785,4846,23528,EA,3,2710
UYO,09,HOUSTON,TX,GS,17212,18233,12852,25513,SW,1,2710
UYO,09,HOUSTON,TX,LOC,15000,13358,10808,35807,SW,1,2710
UZA,02,ROCK HILL,SC,GS,39831,33847,42844,27776,SO,X,2710
UZA,02,ROCK HILL,SC,LOC,14705,15456,12533,13564,SO,X,2710
UZK,23R,INDIANAPOLIS,IN,GS,11389,12451,9727,14714,GL,2,2710
UZK,23R,INDIANAPOLIS,IN,LOC,17084,15536,24161,10007,GL,2,2710
VAC,36L,COVINGTON,KY,GS,27480,27857,12263,76089,SO,2,2710
VAC,36L,COVINGTON,KY,LOC,11179,9149,8821,26910,SO,2,2710
VAZ,25,EAGLE,CO,LOC,7556,7936,2405,29957,NM,3,2710
VCT,13,VICTORIA,TX,GS,6837,7207,6017,5335,SW,3,2710
VCT,13,VICTORIA,TX,LOC,2720,3935,3915,1877,SW,3,2710
VCV,17,VICTORVILLE,CA,GS,2520,-1,-1,2520,WP,X,2710
VCV,17,VICTORVILLE,CA,LOC,71707,58303,96638,21846,WP,X,2710
VDF,23,TAMPA,FL,GS,5334,5420,4286,6152,SO,1,2710
VDF,23,TAMPA,FL,LOC,3777,4146,3782,150,SO,1,2710
VDG,10L,PORTLAND,OR,GS,4588,3061,2653,9740,NM,2,2710
VDG,10L,PORTLAND,OR,LOC,6931,6308,5203,14617,NM,2,2710
VDI,25,VIDALIA,GA,GS,138648,-1,-1,138648,SO,X,2710
VDI,25,VIDALIA,GA,LOC,88803,89841,8780,168825,SO,X,2710
VDZ,06,VALDEZ,AK,LOC,4550,3574,7894,4127,AL,3,2710
VGU,13,DES MOINES,IA,GS,25588,24727,32831,18344,CE,3,2710
VGU,13,DES MOINES,IA,LOC,14403,14840,14269,713,CE,3,2710
VII,09L,PHILADELPHIA,PA,GS,27486,29209,25480,19450,EA,1,2710
VII,09L,PHILADELPHIA,PA,LOC,4355,4136,4522,3287,EA,1,2710
VIN,26L,MIAMI,FL,GS,4428,5672,5702,2029,SO,1,2710
VIN,26L,MIAMI,FL,LOC,8100,8735,6530,11790,SO,1,2710
VIS,30,VISALIA,CA,GS,2694,2801,2078,4495,WP,3,2710
VIS,30,VISALIA,CA,LOC,4105,5486,5193,4927,WP,3,2710
VIY,20R,NASHVILLE,TN,GS,5222,5285,4509,7203,SO,2,2710
VIY,20R,NASHVILLE,TN,LOC,1703,1972,1896,1180,SO,2,2710
VJI,24,ABINGDON,VA,LOC,19799,33156,53791,8623,SO,X,2710
VJM,01R,CAMP SPRINGS,MD,GS,10464,10229,7462,20386,EA,1,2710
VJM,01R,CAMP SPRINGS,MD,LOC,11669,14397,14768,917,EA,1,2710
VKE,31,DEVILS LAKE,ND,GS,39145,44711,29495,77745,GL,2,2710
VKE,31,DEVILS LAKE,ND,LOC,4128,676,3235,9891,GL,2,2710
VKG,14,ST PAUL,MN,GS,1528,9,1092,2309,GL,3,2710
VKG,14,ST PAUL,MN,LOC,18165,18547,18149,148,GL,3,2710
VKQ,18L,CHARLOTTE,NC,GS,23274,24179,24205,2748,SO,1,2710
VKQ,18L,CHARLOTTE,NC,LOC,12423,12777,4726,38487,SO,1,2710
VLD,35,VALDOSTA,GA,GS,12309,10514,5482,34160,SO,3,2710
VLD,35,VALDOSTA,GA,LOC,3562,4622,5335,3826,SO,3,2710
VMH,31,MINERAL WELLS,TX,GS,6343,6434,4993,6777,SW,3,2710
VMH,31,MINERAL WELLS,TX,LOC,24305,24929,24072,3559,SW,3,2710
VMU,27,MENA,AR,GS,27478,31274,24682,16857,SW,3,2710
VMU,27,MENA,AR,LOC,7659,7760,4665,15795,SW,3,2710
VNK,18L,AUSTIN,TX,GS,17639,17066,18693,2357,SW,2,2710
VNK,18L,AUSTIN,TX,LOC,10770,10679,10685,1590,SW,2,2710
VNY,16R,VAN NUYS,CA,GS,4458,6104,6594,731,WP,3,2710
VNY,16R,VAN NUYS,CA,LOC,3603,3825,3441,845,WP,3,2710
VOE,33,BURLINGTON,VT,GS,5243,5009,3214,10159,NE,3,2710
VOE,33,BURLINGTON,VT,LOC,4094,3754,4552,2148,NE,3,2710
VPC,19,CARTERSVILLE,GA,LOC,254520,-1,-1,254520,SO,,2710
VPZ,27,VALPARAISO,IN,GS,11405,11468,11075,1654,GL,3,2710
VPZ,27,VALPARAISO,IN,LOC,2725,3258,3552,727,GL,3,2710
VQM,33,DETROIT,MI,GS,2162,1742,1968,1042,GL,3,2710
VQM,33,DETROIT,MI,LOC,7319,8265,8409,662,GL,3,2710
VQO,07,PROVINCETOWN,MA,GS,5491,6715,7531,460,NE,3,2710
VQO,07,PROVINCETOWN,MA,LOC,4498,3977,2704,11554,NE,3,2710
VQQ,36R,JACKSONVILLE,FL,GS,11516,12269,3519,27509,SO,3,2710
VQQ,36R,JACKSONVILLE,FL,LOC,5466,5914,5564,844,SO,3,2710
VQR,02,ALAMOSA,CO,GS,21141,24337,20328,5676,NM,X,2710
VQR,02,ALAMOSA,CO,LOC,3863,4566,3919,628,NM,X,2710
VQX,28L,CHICAGO,IL,GS,6788,4381,7343,15528,GL,1,2710
VQX,28L,CHICAGO,IL,LOC,17414,19827,18357,15528,GL,1,2710
VSF,05,SPRINGFIELD,VT,LOC,1271,414,2085,3995,NE,3,2710
VUJ,22L,ALBEMARLE,NC,GS,19437,11105,34224,30083,SO,X,2710
VUJ,22L,ALBEMARLE,NC,LOC,14253,10901,13772,2651,SO,X,2710
VUQ,24R,DAYTON,OH,GS,1519,0,4859,797,GL,3,2710
VUQ,24R,DAYTON,OH,LOC,16978,18095,17253,3075,GL,3,2710
VVM,25,GREENSBORO,GA,LOC,32832,-1,-1,32832,SO,X,2710
VVS,05,CONNELLSVILLE,PA,LOC,340392,-1,-1,340392,EA,X,2710
VWH,19,WASHINGTON,DC,LOC,6602,6801,1526,27713,EA,1,2710
VWT,35,FRONT RANGE,CO,GS,21878,27413,29426,394,NM,3,2710
VWT,35,FRONT RANGE,CO,LOC,21823,20774,2631,96127,NM,3,2710
VXO,13,READING,PA,GS,7311,8291,7279,3394,EA,3,2710
VXO,13,READING,PA,LOC,2963,3155,3328,2236,EA,3,2710
VYK,29,COLUMBIA,SC,GS,11343,12474,9706,19444,SO,3,2710
VYK,29,COLUMBIA,SC,LOC,18026,19734,17594,6651,SO,3,2710
VYN,18R,DAL-FT WORTH,TX,GS,14648,15145,12185,42130,SW,1,2710
VYN,18R,DAL-FT WORTH,TX,LOC,10313,9801,10147,1413,SW,1,2710
VZE,28C,CHICAGO,IL,GS,11504,11744,8756,15254,GL,1,2710
VZE,28C,CHICAGO,IL,LOC,10642,9942,7535,15534,GL,1,2710
XGH,35,HIGHFILL,AR,GS,16155,17524,8462,46931,SW,,2710
XGH,35,HIGHFILL,AR,LOC,16060,16134,5799,57107,SW,,2710
XJX,36,LANSING,IL,LOC,122664,-1,-1,122664,GL,X,2710
XNA,16,HIGHFILL,AR,GS,3403,2377,3956,800,SW,3,2710
XNA,16,HIGHFILL,AR,LOC,4111,1591,3200,12492,SW,3,2710
XQR,35,ASHEVILLE,NC,GS,5071,5109,4480,8123,SO,X,2710
XQR,35,ASHEVILLE,NC,LOC,5015,5140,1369,18517,SO,X,2710
XSQ,17,HIGHFILL,AR,GS,16053,15348,6408,54630,SW,,2710
XSQ,17,HIGHFILL,AR,LOC,40137,41029,12520,67754,SW,,2710
XUU,36L,CHARLOTTE,NC,GS,6206,7031,9301,5043,SO,1,2710
XUU,36L,CHARLOTTE,NC,LOC,19281,19798,18705,4255,SO,1,2710
XWA,32,WILLISTON,ND,GS,15792,-1,-1,15792,GL,3,2710
XWA,32,WILLISTON,ND,LOC,3139,1345,3256,2670,GL,3,2710
XWI,25,FLEMINGSBURG,KY,LOC,205680,-1,-1,205680,SO,,2710
YAK,11,YAKUTAT,AK,GS,7174,8250,8284,2690,AL,3,2710
YAK,11,YAKUTAT,AK,LOC,5797,5978,5855,1036,AL,3,2710
YIP,05R,YPSILANTI,MI,GS,5041,5079,2854,11024,GL,3,2710
YIP,05R,YPSILANTI,MI,LOC,3591,4097,4087,7450,GL,3,2710
YKM,27,YAKIMA,WA,GS,10044,10365,10491,10257,NM,3,2710
YKM,27,YAKIMA,WA,LOC,10930,10789,8893,10257,NM,3,2710
YKN,31,YANKTON,SD,GS,8637,12071,11725,4852,GL,3,2710
YKN,31,YANKTON,SD,LOC,4196,4257,6037,4756,GL,3,2710
YNG,32,YOUNGSTOWN,OH,GS,4990,3855,4787,1112,EA,3,2710
YNG,32,YOUNGSTOWN,OH,LOC,3469,2683,2446,9437,EA,3,2710
YUM,21R,YUMA,AZ,GS,1156,823,741,3223,WP,3,2710
YUM,21R,YUMA,AZ,LOC,778,908,213,3223,WP,3,2710
